order_id,user_id,product_id,order_date,quantity
1809,296,2,2023-01-08,3
1810,19,7,2023-02-09,5
1811,192,4,2023-01-01,4
1812,75,17,2023-02-25,3
1813,239,1,2023-01-03,91
1814,217,1,2023-01-27,52
1815,146,1,2023-02-21,91
1816,392,10,2023-01-05,5
1817,412,12,2023-01-17,3
1818,245,17,2023-01-14,3
1819,471,16,2023-01-05,2
1820,254,13,2023-01-31,3
1821,79,8,2023-02-22,4
1822,259,20,2023-01-21,25
1823,51,1,2023-02-06,66
1824,17,5,2023-02-04,3
1825,44,7,2023-02-20,1
1826,336,9,2023-02-06,1
1827,396,5,2023-02-01,1
1828,206,6,2023-02-14,2
1829,270,4,2023-02-05,3
1830,351,16,2023-02-02,1
1831,39,9,2023-02-20,1
1832,1,3,2023-02-21,6
1833,328,2,2023-01-06,2
1834,411,8,2023-02-03,2
1835,221,20,2023-01-01,26
1836,77,20,2023-01-10,24
1837,95,3,2023-02-01,8
1838,345,12,2023-02-05,3
1839,55,1,2023-01-25,74
1840,401,18,2023-02-08,5
1841,319,1,2023-01-12,23
1842,74,7,2023-02-14,4
1843,245,4,2023-02-13,1
1844,57,17,2023-01-08,1
1845,182,7,2023-02-18,6
1846,296,9,2023-02-26,3
1847,232,19,2023-02-02,3
1848,19,17,2023-01-30,3
1849,449,8,2023-02-22,1
1850,463,3,2023-02-10,4
1851,325,20,2023-01-25,26
1852,443,12,2023-02-13,4
1853,51,12,2023-02-21,1
1854,356,1,2023-01-11,33
1855,438,10,2023-01-31,3
1856,428,4,2023-02-19,1
1857,304,11,2023-01-19,3
1858,307,1,2023-01-11,40
1859,176,2,2023-02-09,4
1860,344,2,2023-01-07,4
1861,498,12,2023-01-08,1
1862,351,15,2023-01-16,5
1863,183,4,2023-01-13,1
1864,459,18,2023-02-21,3
1865,450,11,2023-01-01,4
1866,132,15,2023-01-04,5
1867,429,17,2023-02-21,0
1868,12,7,2023-01-16,5
1869,375,13,2023-01-04,5
1870,53,5,2023-01-18,4
1871,441,1,2023-01-03,6
1872,169,7,2023-01-16,8
1873,375,6,2023-01-01,4
1874,271,11,2023-01-20,3
1875,368,10,2023-02-14,5
1876,423,12,2023-01-24,4
1877,484,18,2023-01-22,2
1878,226,1,2023-02-26,97
1879,270,14,2023-01-01,2
1880,175,1,2023-01-31,5
1881,318,15,2023-01-21,6
1882,134,17,2023-01-02,3
1883,379,1,2023-02-15,84
1884,190,19,2023-01-21,3
1885,143,12,2023-02-12,2
1886,78,4,2023-01-13,3
1887,194,5,2023-01-23,7
1888,477,6,2023-01-15,5
1889,304,15,2023-01-25,6
1890,77,8,2023-02-16,3
1891,398,5,2023-02-14,4
1892,105,14,2023-02-13,1
1893,390,16,2023-02-10,4
1894,407,11,2023-02-02,2
1895,298,8,2023-01-17,1
1896,391,17,2023-01-07,0
1897,242,9,2023-02-24,4
1898,400,7,2023-01-25,7
1899,368,6,2023-01-14,1
1900,113,3,2023-01-26,2
1901,31,8,2023-02-05,1
1902,431,10,2023-02-27,4
1903,228,1,2023-02-01,68
1904,349,17,2023-02-28,3
1905,161,15,2023-02-09,2
1906,403,16,2023-01-15,1
1907,414,17,2023-02-19,0
1908,200,5,2023-01-30,6
1909,4,10,2023-02-18,2
1910,385,13,2023-02-16,6
1911,435,5,2023-01-14,1
1912,368,19,2023-01-20,5
1913,70,15,2023-01-16,2
1914,297,16,2023-02-03,3
1915,292,18,2023-02-11,2
1916,494,7,2023-02-05,4
1917,436,19,2023-01-26,4
1918,16,18,2023-02-21,4
1919,306,8,2023-02-04,1
1920,9,18,2023-01-23,2
1921,324,20,2023-02-03,25
1922,322,10,2023-02-25,4
1923,246,5,2023-02-05,2
1924,163,11,2023-01-15,3
1925,163,4,2023-01-08,1
1926,86,9,2023-02-02,1
1927,423,19,2023-01-04,4
1928,3,11,2023-01-04,1
1929,46,5,2023-02-01,6
1930,187,20,2023-02-26,22
1931,402,16,2023-02-27,4
1932,418,5,2023-02-02,2
1933,349,15,2023-02-16,1
1934,137,1,2023-01-26,60
1935,490,18,2023-01-22,3
1936,173,19,2023-01-29,6
1937,6,9,2023-02-05,1
1938,109,11,2023-02-06,4
1939,10,15,2023-01-21,8
1940,298,7,2023-02-28,4
1941,179,12,2023-01-01,1
1942,202,20,2023-02-10,24
1943,334,3,2023-01-15,2
1944,63,14,2023-01-15,1
1945,264,14,2023-02-10,4
1946,33,15,2023-02-17,3
1947,336,15,2023-01-28,4
1948,451,6,2023-01-08,2
1949,426,2,2023-02-26,2
1950,462,16,2023-02-12,2
1951,77,12,2023-01-15,4
1952,378,9,2023-01-30,2
1953,433,8,2023-02-21,1
1954,476,6,2023-01-19,1
1955,142,7,2023-01-15,5
1956,362,9,2023-01-11,1
1957,332,4,2023-02-05,2
1958,2,9,2023-02-19,2
1959,289,13,2023-01-30,2
1960,156,12,2023-01-16,1
1961,380,19,2023-02-27,3
1962,266,13,2023-01-26,4
1963,493,3,2023-01-05,4
1964,293,19,2023-01-06,5
1965,8,13,2023-02-11,7
1966,439,6,2023-02-06,4
1967,12,8,2023-02-10,1
1968,90,20,2023-01-23,26
1969,373,13,2023-01-30,6
1970,128,12,2023-02-23,1
1971,37,4,2023-01-17,3
1972,465,2,2023-01-09,3
1973,443,11,2023-01-30,3
1974,77,3,2023-02-08,6
1975,64,13,2023-02-08,8
1976,105,1,2023-01-15,9
1977,152,7,2023-02-26,6
1978,33,4,2023-02-24,3
1979,450,6,2023-02-12,5
1980,208,10,2023-02-06,3
1981,76,14,2023-01-01,1
1982,202,6,2023-01-05,2
1983,191,13,2023-02-14,5
1984,274,7,2023-02-07,5
1985,343,17,2023-01-21,1
1986,194,8,2023-01-10,2
1987,6,6,2023-02-20,5
1988,229,18,2023-01-17,2
1989,461,6,2023-02-20,4
1990,60,7,2023-02-05,2
1991,173,15,2023-02-08,2
1992,249,19,2023-01-09,5
1993,221,14,2023-01-16,3
1994,358,18,2023-02-09,5
1995,30,13,2023-01-03,6
1996,313,8,2023-02-19,3
1997,441,17,2023-02-05,2
1998,324,15,2023-02-03,7
1999,182,17,2023-01-16,1
2000,106,19,2023-01-16,2
2001,274,18,2023-01-16,5
2002,13,20,2023-01-31,21
2003,246,5,2023-01-03,4
2004,181,8,2023-02-04,2
2005,339,16,2023-01-20,4
2006,478,19,2023-02-27,3
2007,20,13,2023-01-30,6
2008,61,7,2023-01-19,7
2009,58,1,2023-02-08,83
2010,418,8,2023-01-11,3
2011,128,18,2023-01-19,6
2012,190,3,2023-01-26,2
2013,345,9,2023-01-18,1
2014,330,12,2023-02-19,1
2015,336,15,2023-02-07,2
2016,289,9,2023-01-21,3
2017,189,18,2023-02-10,2
2018,199,5,2023-02-22,3
2019,403,8,2023-02-16,0
2020,248,19,2023-01-24,3
2021,419,6,2023-01-19,8
2022,487,8,2023-01-16,2
2023,74,9,2023-02-21,2
2024,423,4,2023-02-02,2
2025,244,3,2023-02-07,4
2026,456,4,2023-01-31,3
2027,279,15,2023-02-10,7
2028,484,19,2023-02-20,2
2029,16,1,2023-01-10,78
2030,439,2,2023-01-05,3
2031,28,12,2023-01-17,1
2032,280,10,2023-01-16,3
2033,248,3,2023-01-01,4
2034,27,4,2023-02-21,1
2035,140,13,2023-01-28,3
2036,189,20,2023-01-21,28
2037,31,15,2023-02-11,3
2038,190,5,2023-02-24,6
2039,482,17,2023-01-24,2
2040,383,8,2023-01-07,1
2041,202,7,2023-01-25,6
2042,45,18,2023-01-01,2
2043,209,13,2023-02-26,3
2044,408,13,2023-02-18,5
2045,193,8,2023-02-23,2
2046,123,11,2023-02-20,1
2047,328,2,2023-01-17,3
2048,18,16,2023-01-29,2
2049,321,9,2023-01-25,2
2050,269,6,2023-02-24,7
2051,469,16,2023-01-02,1
2052,39,9,2023-01-10,3
2053,358,10,2023-01-22,3
2054,461,8,2023-01-01,1
2055,422,7,2023-01-13,6
2056,38,19,2023-02-02,7
2057,245,17,2023-02-10,3
2058,340,1,2023-01-18,71
2059,300,11,2023-01-20,3
2060,472,15,2023-01-31,6
2061,334,3,2023-01-24,5
2062,485,11,2023-02-23,2
2063,14,12,2023-02-03,4
2064,44,9,2023-01-19,2
2065,253,19,2023-02-16,7
2066,247,20,2023-01-23,26
2067,347,11,2023-01-04,2
2068,156,17,2023-02-04,1
2069,175,2,2023-02-19,2
2070,453,20,2023-01-25,25
2071,133,3,2023-01-07,3
2072,99,6,2023-02-07,4
2073,160,8,2023-02-28,1
2074,315,5,2023-02-27,8
2075,346,15,2023-02-03,8
2076,111,8,2023-01-13,0
2077,42,6,2023-02-07,3
2078,320,2,2023-01-16,2
2079,225,1,2023-01-02,38
2080,467,5,2023-02-28,5
2081,363,18,2023-01-07,3
2082,55,5,2023-01-16,4
2083,88,1,2023-01-29,12
2084,168,17,2023-01-04,2
2085,328,20,2023-02-02,23
2086,293,11,2023-01-22,1
2087,368,1,2023-02-14,71
2088,424,20,2023-01-30,26
2089,327,7,2023-02-16,5
2090,145,1,2023-02-25,29
2091,114,20,2023-01-04,24
2092,370,9,2023-01-03,4
2093,395,18,2023-01-29,3
2094,154,4,2023-02-27,3
2095,114,14,2023-01-21,2
2096,432,3,2023-02-13,7
2097,268,9,2023-01-31,2
2098,382,9,2023-01-30,0
2099,79,6,2023-01-21,6
2100,320,8,2023-02-22,4
2101,300,2,2023-02-01,3
2102,123,14,2023-01-26,3
2103,350,7,2023-02-27,4
2104,426,20,2023-02-11,23
2105,280,1,2023-02-22,44
2106,162,17,2023-02-16,1
2107,473,13,2023-02-26,4
2108,175,18,2023-01-18,4
2109,26,5,2023-01-23,2
2110,430,18,2023-02-24,2
2111,415,12,2023-01-14,4
2112,95,4,2023-01-31,4
2113,343,14,2023-01-24,3
2114,110,18,2023-02-20,5
2115,282,12,2023-02-06,3
2116,481,14,2023-01-22,4
2117,294,2,2023-01-08,1
2118,263,12,2023-01-04,2
2119,23,14,2023-01-24,4
2120,30,8,2023-01-13,2
2121,84,11,2023-02-19,3
2122,160,17,2023-01-14,0
2123,88,16,2023-02-24,4
2124,354,14,2023-01-08,2
2125,310,20,2023-02-11,26
2126,363,12,2023-02-22,1
2127,491,13,2023-01-31,2
2128,272,17,2023-01-27,2
2129,107,13,2023-01-09,5
2130,123,19,2023-02-09,4
2131,212,9,2023-02-02,2
2132,238,7,2023-01-21,4
2133,215,18,2023-01-18,2
2134,16,20,2023-01-10,25
2135,335,2,2023-02-09,1
2136,420,17,2023-02-26,3
2137,7,10,2023-02-24,1
2138,373,20,2023-01-26,26
2139,258,17,2023-01-02,1
2140,9,1,2023-02-01,53
2141,467,15,2023-02-26,8
2142,268,9,2023-02-05,2
2143,109,11,2023-02-22,4
2144,335,19,2023-02-13,5
2145,337,8,2023-01-28,3
2146,349,14,2023-02-09,4
2147,424,20,2023-02-20,25
2148,263,15,2023-01-19,1
2149,380,4,2023-01-23,3
2150,233,5,2023-01-02,5
2151,240,11,2023-02-04,3
2152,411,4,2023-01-03,4
2153,458,4,2023-01-18,2
2154,333,15,2023-01-22,5
2155,65,1,2023-01-12,47
2156,419,5,2023-01-30,7
2157,155,20,2023-02-23,23
2158,364,1,2023-01-19,19
2159,467,9,2023-01-12,2
2160,423,5,2023-02-13,4
2161,92,8,2023-01-20,2
2162,242,13,2023-01-04,8
2163,265,15,2023-01-20,4
2164,147,5,2023-01-01,3
2165,409,19,2023-01-30,4
2166,232,9,2023-01-22,3
2167,109,8,2023-02-21,2
2168,134,20,2023-01-28,24
2169,440,13,2023-02-19,6
2170,46,5,2023-02-02,7
2171,3,16,2023-01-23,1
2172,281,3,2023-01-21,7
2173,304,4,2023-02-05,2
2174,186,17,2023-01-18,4
2175,296,17,2023-02-28,0
2176,238,6,2023-01-06,2
2177,464,17,2023-01-12,1
2178,422,7,2023-01-06,4
2179,52,12,2023-01-10,2
2180,10,7,2023-02-16,5
2181,166,2,2023-01-11,3
2182,393,8,2023-01-30,2
2183,70,15,2023-02-02,6
2184,272,14,2023-02-08,4
2185,313,1,2023-02-12,9
2186,67,16,2023-01-24,3
2187,166,2,2023-02-28,4
2188,23,17,2023-02-10,0
2189,362,10,2023-02-01,2
2190,332,14,2023-01-19,3
2191,491,8,2023-02-10,1
2192,19,9,2023-01-06,3
2193,391,15,2023-02-18,8
2194,108,6,2023-01-29,2
2195,462,7,2023-01-16,4
2196,328,8,2023-02-10,1
2197,291,1,2023-02-12,79
2198,169,9,2023-01-19,3
2199,53,4,2023-01-11,3
2200,153,6,2023-02-10,5
2201,50,16,2023-01-26,3
2202,368,2,2023-01-05,1
2203,135,12,2023-02-19,1
2204,161,12,2023-01-19,2
2205,323,9,2023-02-19,2
2206,141,5,2023-01-23,7
2207,59,14,2023-02-16,2
2208,471,19,2023-01-14,2
2209,161,11,2023-01-22,2
2210,493,15,2023-01-17,5
2211,305,2,2023-02-24,4
2212,239,13,2023-01-18,3
2213,302,11,2023-01-31,3
2214,184,12,2023-02-18,2
2215,161,7,2023-02-19,4
2216,367,13,2023-02-21,6
2217,411,9,2023-01-15,4
2218,272,4,2023-01-31,3
2219,115,20,2023-01-11,24
2220,60,10,2023-01-22,4
2221,185,6,2023-01-05,6
2222,287,5,2023-01-08,4
2223,323,14,2023-02-24,1
2224,28,11,2023-01-21,0
2225,478,11,2023-02-04,2
2226,277,20,2023-02-11,27
2227,433,9,2023-02-05,2
2228,167,1,2023-02-20,79
2229,361,2,2023-02-26,2
2230,407,15,2023-01-14,4
2231,193,1,2023-02-28,93
2232,62,2,2023-01-12,4
2233,341,5,2023-02-22,2
2234,88,17,2023-02-15,2
2235,68,16,2023-01-03,1
2236,382,9,2023-01-22,3
2237,70,4,2023-01-18,3
2238,381,6,2023-02-28,8
2239,67,13,2023-01-31,4
2240,392,16,2023-02-04,2
2241,272,14,2023-01-28,2
2242,410,12,2023-01-22,1
2243,371,1,2023-02-21,36
2244,95,14,2023-02-05,2
2245,242,1,2023-02-21,61
2246,447,13,2023-01-29,4
2247,156,17,2023-02-04,2
2248,222,20,2023-01-28,26
2249,403,17,2023-01-11,1
2250,475,20,2023-01-09,24
2251,341,17,2023-01-12,2
2252,330,12,2023-01-18,2
2253,357,3,2023-01-28,6
2254,239,10,2023-01-26,3
2255,208,16,2023-01-23,2
2256,245,8,2023-02-06,2
2257,37,10,2023-01-15,4
2258,385,5,2023-01-04,6
2259,397,10,2023-01-29,3
2260,280,12,2023-01-21,4
2261,98,15,2023-01-09,1
2262,138,3,2023-02-13,4
2263,303,13,2023-02-05,2
2264,87,10,2023-01-09,3
2265,76,13,2023-02-25,2
2266,331,3,2023-01-18,3
2267,134,9,2023-02-21,1
2268,70,9,2023-02-16,3
2269,171,9,2023-02-22,3
2270,388,13,2023-02-02,2
2271,290,1,2023-02-04,41
2272,228,14,2023-01-20,3
2273,205,19,2023-01-28,6
2274,277,2,2023-02-01,1
2275,314,15,2023-02-22,1
2276,130,19,2023-02-20,3
2277,451,14,2023-01-17,4
2278,336,2,2023-01-28,4
2279,228,19,2023-02-12,7
2280,78,5,2023-02-16,4
2281,446,11,2023-01-16,4
2282,334,5,2023-01-27,7
2283,375,15,2023-02-07,2
2284,463,6,2023-01-25,3
2285,103,4,2023-02-25,4
2286,214,5,2023-02-26,4
2287,51,1,2023-02-10,20
2288,369,4,2023-02-22,0
2289,342,8,2023-02-08,4
2290,17,5,2023-01-20,6
2291,2,5,2023-02-14,5
2292,118,8,2023-01-21,2
2293,111,17,2023-01-22,1
2294,244,7,2023-01-02,7
2295,106,1,2023-01-05,12
2296,406,19,2023-01-29,4
2297,58,10,2023-02-23,4
2298,119,15,2023-01-19,4
2299,279,18,2023-01-05,2
2300,401,6,2023-01-17,4
2301,452,6,2023-01-15,5
2302,294,2,2023-02-26,2
2303,317,9,2023-02-14,3
2304,207,19,2023-02-05,6
2305,337,10,2023-02-09,2
2306,219,13,2023-02-16,7
2307,129,1,2023-02-02,38
2308,422,10,2023-01-04,4
2309,115,2,2023-02-23,2
2310,333,19,2023-01-12,3
2311,358,20,2023-02-23,27
2312,81,20,2023-01-09,24
2313,338,1,2023-02-04,51
2314,136,7,2023-02-03,4
2315,189,5,2023-02-16,4
2316,349,10,2023-01-29,3
2317,362,19,2023-01-26,6
2318,24,12,2023-01-04,1
2319,269,13,2023-01-02,5
2320,489,5,2023-02-04,4
2321,435,20,2023-01-09,22
2322,489,8,2023-02-17,3
2323,127,3,2023-01-26,5
2324,272,14,2023-01-28,2
2325,252,1,2023-02-27,34
2326,320,18,2023-01-30,6
2327,265,9,2023-01-26,1
2328,3,2,2023-01-14,4
2329,427,4,2023-01-11,3
2330,146,9,2023-01-17,1
2331,104,1,2023-01-16,47
2332,16,11,2023-01-11,0
2333,435,3,2023-01-13,2
2334,495,1,2023-02-03,36
2335,282,8,2023-01-01,1
2336,320,18,2023-01-31,4
2337,52,6,2023-01-04,7
2338,311,4,2023-01-18,3
2339,284,5,2023-01-01,3
2340,301,17,2023-02-08,2
2341,443,8,2023-02-28,4
2342,208,6,2023-01-04,2
2343,261,12,2023-01-31,3
2344,140,2,2023-01-22,1
2345,239,9,2023-01-27,4
2346,37,9,2023-02-01,1
2347,150,3,2023-01-11,4
2348,247,19,2023-01-06,4
2349,477,3,2023-02-03,6
2350,255,12,2023-02-06,1
2351,10,15,2023-01-10,2
2352,492,9,2023-02-22,4
2353,370,7,2023-02-16,4
2354,91,6,2023-01-01,4
2355,278,11,2023-02-09,4
2356,13,17,2023-02-25,3
2357,383,1,2023-02-13,22
2358,46,10,2023-02-15,5
2359,98,20,2023-01-06,25
2360,237,9,2023-01-11,0
2361,374,8,2023-02-22,4
2362,285,5,2023-01-04,5
2363,168,19,2023-02-09,7
2364,3,6,2023-01-14,4
2365,48,13,2023-02-07,5
2366,199,2,2023-01-17,2
2367,435,17,2023-01-26,3
2368,19,5,2023-02-13,7
2369,243,9,2023-02-16,1
2370,348,3,2023-01-08,6
2371,93,13,2023-02-13,5
2372,421,7,2023-01-01,1
2373,467,5,2023-02-26,1
2374,330,2,2023-01-15,3
2375,441,16,2023-02-25,2
2376,322,9,2023-02-25,1
2377,389,6,2023-02-22,6
2378,48,20,2023-01-15,25
2379,39,9,2023-02-03,3
2380,208,3,2023-02-16,3
2381,76,11,2023-02-23,0
2382,147,2,2023-01-01,3
2383,374,8,2023-01-15,3
2384,178,5,2023-01-03,1
2385,192,19,2023-02-05,5
2386,199,18,2023-02-01,5
2387,183,17,2023-02-09,1
2388,171,18,2023-01-08,5
2389,454,9,2023-01-08,3
2390,42,18,2023-01-17,3
2391,21,15,2023-01-03,3
2392,111,2,2023-01-06,2
2393,401,2,2023-02-08,4
2394,368,7,2023-02-20,7
2395,257,18,2023-02-28,4
2396,296,17,2023-02-21,1
2397,324,9,2023-01-16,3
2398,420,15,2023-01-15,6
2399,150,9,2023-02-10,4
2400,87,16,2023-01-14,4
2401,52,2,2023-01-13,1
2402,114,20,2023-02-07,25
2403,475,1,2023-01-12,14
2404,231,19,2023-01-16,8
2405,449,7,2023-02-01,2
2406,4,3,2023-02-16,4
2407,9,12,2023-02-19,1
2408,444,1,2023-02-04,56
2409,109,11,2023-01-07,3
2410,130,4,2023-02-12,1
2411,10,16,2023-01-06,3
2412,248,11,2023-02-28,4
2413,190,5,2023-01-22,3
2414,281,8,2023-02-13,4
2415,38,4,2023-02-14,3
2416,352,1,2023-01-07,91
2417,108,5,2023-01-09,3
2418,71,4,2023-01-13,3
2419,180,14,2023-02-16,1
2420,467,5,2023-02-16,8
2421,340,17,2023-01-19,2
2422,107,5,2023-01-08,4
2423,330,19,2023-01-30,2
2424,390,9,2023-01-19,3
2425,314,20,2023-01-10,21
2426,275,20,2023-02-16,23
2427,174,20,2023-01-23,25
2428,447,17,2023-01-21,3
2429,471,8,2023-02-03,3
2430,79,3,2023-02-17,4
2431,343,12,2023-02-25,1
2432,451,11,2023-01-25,2
2433,109,18,2023-01-10,4
2434,51,19,2023-01-13,4
2435,278,1,2023-01-24,64
2436,222,4,2023-02-27,1
2437,457,10,2023-02-15,3
2438,119,9,2023-02-06,2
2439,121,6,2023-01-24,1
2440,488,6,2023-02-09,4
2441,71,15,2023-02-07,4
2442,205,13,2023-01-07,3
2443,209,5,2023-02-13,8
2444,359,6,2023-02-28,5
2445,37,5,2023-02-24,5
2446,197,5,2023-01-02,1
2447,368,3,2023-01-20,3
2448,165,9,2023-01-30,4
2449,108,12,2023-02-28,4
2450,205,18,2023-02-18,4
2451,429,5,2023-02-25,3
2452,432,11,2023-02-15,1
2453,371,18,2023-01-09,3
2454,240,14,2023-02-04,1
2455,429,4,2023-01-30,2
2456,436,19,2023-01-01,4
2457,277,19,2023-01-16,7
2458,259,1,2023-01-20,41
2459,431,7,2023-01-05,2
2460,118,3,2023-01-08,6
2461,126,19,2023-02-24,2
2462,120,6,2023-01-02,4
2463,491,16,2023-01-09,2
2464,461,19,2023-01-27,8
2465,103,4,2023-02-10,0
2466,293,6,2023-01-26,8
2467,46,19,2023-02-02,7
2468,15,8,2023-01-07,0
2469,281,16,2023-02-02,1
2470,469,2,2023-01-08,3
2471,200,5,2023-02-22,4
2472,287,18,2023-02-08,6
2473,478,9,2023-01-18,0
2474,109,12,2023-01-30,4
2475,480,7,2023-02-20,4
2476,268,16,2023-02-08,4
2477,179,1,2023-01-04,35
2478,73,13,2023-01-11,5
2479,197,7,2023-02-20,3
2480,235,3,2023-01-28,5
2481,479,9,2023-01-17,2
2482,80,15,2023-02-23,5
2483,127,11,2023-02-19,0
2484,63,18,2023-02-27,6
2485,433,6,2023-02-13,3
2486,83,8,2023-02-16,4
2487,36,7,2023-02-12,7
2488,141,20,2023-01-07,25
2489,381,18,2023-01-09,4
2490,210,2,2023-02-01,2
2491,160,6,2023-01-26,2
2492,71,11,2023-02-04,2
2493,259,11,2023-02-24,4
2494,327,3,2023-02-27,5
2495,86,13,2023-02-24,5
2496,154,12,2023-02-03,2
2497,245,5,2023-02-02,5
2498,153,4,2023-02-14,3
2499,181,9,2023-01-07,1
2500,165,5,2023-01-06,5
2501,258,11,2023-02-22,4
2502,90,4,2023-02-07,2
2503,436,11,2023-01-31,4
2504,480,4,2023-01-25,2
2505,63,17,2023-02-16,1
2506,426,13,2023-01-21,2
2507,452,12,2023-01-23,2
2508,195,16,2023-01-01,4
2509,299,11,2023-01-06,2
2510,183,15,2023-01-23,4
2511,487,17,2023-01-28,3
2512,437,3,2023-02-09,4
2513,328,13,2023-02-07,5
2514,415,7,2023-01-26,5
2515,157,19,2023-02-18,5
2516,360,20,2023-02-06,24
2517,24,6,2023-01-01,4
2518,138,6,2023-02-15,6
2519,119,4,2023-02-08,3
2520,119,13,2023-02-27,6
2521,9,9,2023-02-22,0
2522,430,19,2023-02-22,4
2523,249,10,2023-02-02,5
2524,498,3,2023-01-06,3
2525,94,7,2023-01-16,1
2526,174,16,2023-01-06,3
2527,128,9,2023-02-03,4
2528,326,19,2023-01-01,3
2529,405,4,2023-02-23,3
2530,243,5,2023-02-23,5
2531,476,8,2023-02-23,0
2532,392,8,2023-01-13,4
2533,274,11,2023-01-17,4
2534,448,10,2023-02-24,4
2535,376,7,2023-02-02,1
2536,104,5,2023-02-03,5
2537,360,6,2023-02-21,5
2538,424,19,2023-02-25,1
2539,446,18,2023-02-24,3
2540,313,2,2023-01-17,1
2541,111,16,2023-02-24,1
2542,366,4,2023-02-11,2
2543,178,6,2023-01-13,3
2544,171,10,2023-01-22,5
2545,428,10,2023-01-11,2
2546,480,7,2023-01-18,3
2547,384,9,2023-01-15,1
2548,486,14,2023-01-08,2
2549,86,7,2023-01-21,5
2550,236,3,2023-01-30,4
2551,346,16,2023-01-13,2
2552,187,16,2023-01-08,3
2553,226,13,2023-01-07,4
2554,150,17,2023-01-19,1
2555,155,7,2023-01-01,6
2556,407,11,2023-02-12,4
2557,91,13,2023-02-14,3
2558,308,10,2023-01-06,3
2559,187,8,2023-02-22,2
2560,354,6,2023-01-12,2
2561,199,6,2023-02-17,7
2562,284,5,2023-01-25,2
2563,132,7,2023-02-04,2
2564,32,5,2023-01-15,5
2565,267,18,2023-02-08,1
2566,54,17,2023-01-25,0
2567,172,12,2023-02-12,1
2568,153,11,2023-02-03,2
2569,23,2,2023-01-25,2
2570,472,14,2023-01-04,4
2571,128,2,2023-02-11,4
2572,16,20,2023-01-31,25
2573,460,19,2023-02-09,4
2574,494,17,2023-01-23,1
2575,382,7,2023-02-23,5
2576,251,16,2023-02-08,4
2577,324,7,2023-02-11,3
2578,280,4,2023-02-02,2
2579,55,18,2023-01-28,4
2580,59,18,2023-01-28,4
2581,67,6,2023-01-19,7
2582,144,10,2023-02-03,2
2583,348,13,2023-02-24,4
2584,155,17,2023-02-06,1
2585,120,5,2023-02-14,5
2586,153,15,2023-01-07,3
2587,390,2,2023-02-21,2
2588,155,6,2023-02-08,4
2589,173,11,2023-02-15,2
2590,238,1,2023-02-18,22
2591,376,18,2023-02-04,2
2592,478,7,2023-02-01,5
2593,81,10,2023-02-27,5
2594,82,16,2023-02-17,3
2595,452,7,2023-02-04,3
2596,314,13,2023-01-08,6
2597,322,10,2023-02-12,5
2598,129,2,2023-01-21,4
2599,396,3,2023-02-19,4
2600,487,12,2023-01-27,3
2601,162,5,2023-02-20,4
2602,124,6,2023-01-23,8
2603,275,19,2023-01-03,6
2604,61,10,2023-02-11,4
2605,390,15,2023-01-01,5
2606,262,19,2023-01-29,5
2607,328,15,2023-02-09,3
2608,245,9,2023-01-06,1
2609,143,13,2023-01-09,6
2610,337,1,2023-02-22,35
2611,26,6,2023-01-10,8
2612,361,12,2023-01-31,1
2613,372,11,2023-02-03,2
2614,55,20,2023-01-12,24
2615,372,16,2023-02-04,2
2616,147,11,2023-02-10,0
2617,213,17,2023-01-28,2
2618,250,20,2023-01-13,24
2619,173,18,2023-01-24,2
2620,315,16,2023-02-13,3
2621,327,9,2023-02-10,3
2622,224,3,2023-01-03,5
2623,177,1,2023-01-23,102
2624,267,4,2023-01-19,2
2625,91,1,2023-01-30,4
2626,239,7,2023-02-11,8
2627,47,7,2023-02-04,2
2628,73,4,2023-02-17,1
2629,417,3,2023-01-30,7
2630,285,20,2023-02-28,25
2631,76,8,2023-02-01,2
2632,132,10,2023-02-04,3
2633,181,15,2023-01-17,5
2634,34,14,2023-02-25,3
2635,82,13,2023-02-19,4
2636,184,14,2023-01-02,2
2637,125,7,2023-01-12,4
2638,91,14,2023-01-02,2
2639,230,4,2023-02-22,1
2640,122,15,2023-01-29,6
2641,104,10,2023-02-19,3
2642,493,17,2023-01-01,3
2643,20,14,2023-01-12,4
2644,448,16,2023-02-07,3
2645,12,19,2023-01-15,7
2646,124,16,2023-02-13,4
2647,491,2,2023-01-13,3
2648,260,5,2023-02-18,4
2649,168,8,2023-02-06,0
2650,31,13,2023-02-19,6
2651,23,9,2023-01-15,4
2652,115,1,2023-01-10,71
2653,462,19,2023-01-22,6
2654,256,9,2023-02-21,1
2655,447,5,2023-02-02,3
2656,489,15,2023-01-08,4
2657,495,11,2023-01-01,0
2658,321,6,2023-02-16,7
2659,441,4,2023-01-25,2
2660,328,5,2023-01-17,4
2661,36,17,2023-02-07,1
2662,437,2,2023-01-17,2
2663,254,2,2023-02-22,1
2664,175,5,2023-01-05,4
2665,240,14,2023-01-29,4
2666,237,8,2023-01-27,0
2667,393,4,2023-02-08,2
2668,465,12,2023-01-08,2
2669,61,11,2023-01-10,4
2670,132,18,2023-02-04,3
2671,151,6,2023-01-03,6
2672,288,6,2023-01-05,7
2673,480,5,2023-02-27,4
2674,352,19,2023-01-14,1
2675,312,3,2023-01-03,4
2676,11,1,2023-01-28,40
2677,335,11,2023-02-05,2
2678,56,1,2023-01-01,84
2679,147,10,2023-02-04,5
2680,351,1,2023-01-07,40
2681,216,5,2023-01-17,5
