date,campaign,source,spending,clicks
2023-02-08,campaign_3,a,5.675638224135784,5
2023-02-08,campaign_10,b,5.114901649380025,6
2023-02-08,campaign_4,b,6.7625357262689985,6
2023-02-08,campaign_5,b,0.7814282882431188,8
2023-02-08,campaign_6,b,6.884987748584492,5
2023-02-08,campaign_7,b,2.6072903790162796,8
2023-02-08,campaign_8,b,3.7060551799912504,9
2023-02-08,campaign_9,b,3.066876248393296,7
2023-02-08,campaign_1,a,8.318241930179026,5
2023-02-08,campaign_2,a,5.598638634101442,5
2023-02-08,campaign_3,a,7.547035367688629,8
2023-02-08,campaign_10,b,6.124039671841074,5
2023-02-08,campaign_4,b,4.245814468415829,2
2023-02-08,campaign_5,b,6.518342367968243,10
2023-02-08,campaign_6,b,4.874282991116226,4
2023-02-08,campaign_7,b,7.723737491162874,7
2023-02-08,campaign_8,b,5.4007322168820755,10
2023-02-08,campaign_9,b,2.694477782125603,1
2023-01-15,campaign_1,a,0.733142279954983,4
2023-01-15,campaign_2,a,1.4848278540036985,10
2023-01-15,campaign_3,a,1.5285833685550854,9
2023-01-15,campaign_10,b,4.71823110120692,4
2023-01-15,campaign_4,b,5.9859099423593705,5
2023-01-15,campaign_5,b,8.983985485605169,9
2023-01-15,campaign_6,b,6.642353910163643,7
2023-01-15,campaign_7,b,7.958987972816775,5
2023-01-15,campaign_8,b,3.548905547246572,1
2023-01-15,campaign_9,b,0.35006506931222625,6
2023-02-26,campaign_1,a,7.385505675393247,8
2023-02-26,campaign_2,a,7.175062941192876,7
2023-02-26,campaign_3,a,9.048896516280132,8
2023-02-26,campaign_10,b,2.615440393693431,4
2023-02-26,campaign_4,b,9.474886769615585,8
2023-02-26,campaign_5,b,7.036601128387786,1
2023-02-26,campaign_6,b,2.1588733536066043,9
2023-02-26,campaign_7,b,1.568126492915035,2
2023-02-26,campaign_8,b,2.321120405524464,10
2023-02-26,campaign_9,b,6.139045381495956,2
2023-02-24,campaign_1,a,3.8776340490559424,10
2023-02-24,campaign_2,a,2.708926564742668,1
2023-02-24,campaign_3,a,4.0221841399130565,5
2023-02-24,campaign_10,b,1.3154153286306887,8
2023-02-24,campaign_4,b,3.3041372762902608,1
2023-02-24,campaign_5,b,6.253131933999197,7
2023-02-24,campaign_6,b,5.017979862473499,6
2023-02-24,campaign_7,b,8.64324476632382,2
2023-02-24,campaign_8,b,0.9770335220505565,8
2023-02-24,campaign_9,b,9.782172324514246,4
2023-02-12,campaign_1,a,9.320318325266385,4
2023-02-12,campaign_2,a,9.561545718407006,5
2023-02-12,campaign_3,a,6.383955370006371,2
2023-02-12,campaign_10,b,6.146083236584557,5
2023-02-12,campaign_4,b,7.1494801892958355,2
2023-02-12,campaign_5,b,2.402847530179224,1
2023-02-12,campaign_6,b,8.237821299549983,8
2023-02-12,campaign_7,b,8.210115195696613,3
2023-02-12,campaign_8,b,5.63409781386509,1
2023-02-12,campaign_9,b,5.547483146638133,2
2023-02-06,campaign_1,a,7.405869573947964,8
2023-02-06,campaign_2,a,6.22580552385824,9
2023-02-06,campaign_3,a,3.7619385267440313,6
2023-02-06,campaign_10,b,2.1400342354855684,9
2023-02-06,campaign_4,b,3.9626856530270316,8
2023-02-06,campaign_5,b,8.177908012315466,5
2023-02-06,campaign_6,b,4.0624379667056925,3
2023-02-06,campaign_7,b,3.748055800026826,5
2023-02-06,campaign_8,b,1.514264148035094,7
2023-02-06,campaign_9,b,7.364092839750185,7
2023-01-01,campaign_1,a,5.727147303176416,5
2023-01-01,campaign_2,a,2.1445222523366088,9
2023-01-01,campaign_3,a,9.117777429996147,3
2023-01-01,campaign_10,b,2.5660676488149963,10
2023-01-01,campaign_4,b,6.78805708372819,2
2023-01-01,campaign_5,b,5.221973697794194,9
2023-01-01,campaign_6,b,6.69851774959135,6
2023-01-01,campaign_7,b,9.901584325895083,10
2023-01-01,campaign_8,b,7.877040056146518,4
2023-01-01,campaign_9,b,7.211428672228559,5
2023-01-05,campaign_1,a,6.810679997943938,6
2023-01-05,campaign_2,a,9.813566199360478,10
2023-01-05,campaign_3,a,0.35672821997192006,4
2023-01-05,campaign_10,b,3.7507240667758683,7
2023-01-05,campaign_4,b,9.406057464067105,5
2023-01-05,campaign_5,b,0.8363395987474909,8
2023-01-05,campaign_6,b,6.844654720894433,4
2023-01-05,campaign_7,b,3.2372254090318724,8
2023-01-05,campaign_8,b,3.2458277924041274,7
2023-01-05,campaign_9,b,4.509149834233952,6
2023-02-14,campaign_1,a,7.838731562802472,8
2023-02-14,campaign_2,a,7.466876951250688,5
2023-02-14,campaign_3,a,8.562055759907583,10
2023-02-14,campaign_10,b,3.3030582996817905,4
2023-02-14,campaign_4,b,2.734860576979399,1
2023-02-14,campaign_5,b,1.8219770946457154,6
2023-02-14,campaign_6,b,0.1327934157554589,4
2023-02-14,campaign_7,b,4.398707224944362,2
2023-02-14,campaign_8,b,8.62341123484788,4
2023-02-14,campaign_9,b,4.803197634798659,7
2023-02-07,campaign_1,a,8.609278451632102,9
2023-02-07,campaign_2,a,6.621703236600996,9
2023-02-07,campaign_3,a,4.988667902153682,2
2023-02-07,campaign_10,b,9.242839150201034,6
2023-02-07,campaign_4,b,6.905528794172978,4
2023-02-07,campaign_5,b,3.1408626902267205,10
2023-02-07,campaign_6,b,2.6485278936097423,2
2023-02-07,campaign_7,b,9.100829747267749,1
2023-02-07,campaign_8,b,3.8221107522955675,8
2023-02-07,campaign_9,b,6.728957479917482,6
2023-01-21,campaign_1,a,8.862892586930334,1
2023-01-21,campaign_2,a,3.4501399061021822,3
2023-01-21,campaign_3,a,3.8761113717127524,9
2023-01-21,campaign_10,b,9.56886106261733,3
2023-01-21,campaign_4,b,1.076244549843886,9
2023-01-21,campaign_5,b,1.768945688720933,8
2023-01-21,campaign_6,b,8.903067528940753,8
2023-01-21,campaign_7,b,7.222786526672762,10
2023-01-21,campaign_8,b,4.0809683601761675,8
2023-01-21,campaign_9,b,3.299182433913855,6
2023-01-10,campaign_1,a,6.329063932638693,7
2023-01-10,campaign_2,a,1.9850988133173493,3
2023-01-10,campaign_3,a,6.643782063587044,7
2023-01-10,campaign_10,b,9.280427134501588,4
2023-01-10,campaign_4,b,9.950473863125909,10
2023-01-10,campaign_5,b,3.814373385332143,9
2023-01-10,campaign_6,b,9.015762434895255,10
2023-01-10,campaign_7,b,6.360949456332637,4
2023-01-10,campaign_8,b,2.5271790579079796,2
2023-01-10,campaign_9,b,1.3588537684820396,2
2023-02-20,campaign_1,a,5.052216980579964,5
2023-02-20,campaign_2,a,6.967615688159948,3
2023-02-20,campaign_3,a,9.619468403313332,6
2023-02-20,campaign_10,b,1.364024534121479,3
2023-02-20,campaign_4,b,0.8308429955937022,3
2023-02-20,campaign_5,b,9.546000861792876,5
2023-02-20,campaign_6,b,6.915293119275735,5
2023-02-20,campaign_7,b,1.2253748003661546,3
2023-02-20,campaign_8,b,4.8302808306180225,1
2023-02-20,campaign_9,b,3.3304174228530883,4
2023-01-17,campaign_1,a,5.785516878362873,9
2023-01-17,campaign_2,a,6.253610196314342,10
2023-01-17,campaign_3,a,7.4823358374299405,10
2023-01-17,campaign_10,b,8.480290482837102,8
2023-01-17,campaign_4,b,0.7430932406145586,4
2023-01-17,campaign_5,b,5.786810892249559,8
2023-01-17,campaign_6,b,0.9278457455517598,1
2023-01-17,campaign_7,b,0.6949379846671555,7
2023-01-17,campaign_8,b,5.441402832834375,6
2023-01-17,campaign_9,b,4.236989684759879,6
2023-02-20,campaign_1,a,4.913404281514364,3
2023-02-20,campaign_2,a,0.23409726005010756,3
2023-02-20,campaign_3,a,0.14153400516714015,4
2023-02-20,campaign_10,b,8.940122895214603,3
2023-02-20,campaign_4,b,3.688622415001672,9
2023-02-20,campaign_5,b,5.375137943410077,7
2023-02-20,campaign_6,b,8.85416128098088,2
2023-02-20,campaign_7,b,6.276058960193516,1
2023-02-20,campaign_8,b,4.238522402869748,10
2023-02-20,campaign_9,b,9.882114694640391,8
2023-02-05,campaign_1,a,2.788283193764103,10
2023-02-05,campaign_2,a,0.4830462499211219,6
2023-02-05,campaign_3,a,8.530728143279823,10
2023-02-05,campaign_10,b,0.9399307499695289,5
2023-02-05,campaign_4,b,9.530888177522764,8
2023-02-05,campaign_5,b,4.979169007155622,7
2023-02-05,campaign_6,b,5.338317394875428,4
2023-02-05,campaign_7,b,8.339312972292253,1
2023-02-05,campaign_8,b,0.6872544995089586,8
2023-02-05,campaign_9,b,8.557164875049672,5
2023-02-08,campaign_1,a,1.7536438826834229,5
2023-02-08,campaign_2,a,5.6719223177653975,3
2023-02-08,campaign_3,a,0.8942442008208494,3
2023-02-08,campaign_10,b,5.026178094458082,6
2023-02-08,campaign_4,b,5.300406398475606,9
2023-02-08,campaign_5,b,5.210447724556193,10
2023-02-08,campaign_6,b,4.576619976230883,6
2023-02-08,campaign_7,b,2.898509683627675,10
2023-02-08,campaign_8,b,5.305437773353417,5
2023-02-08,campaign_9,b,6.629256930417864,4
2023-01-09,campaign_1,a,4.247126597564724,6
2023-01-09,campaign_2,a,7.591631751769411,3
2023-01-09,campaign_3,a,3.068189374025327,2
2023-01-09,campaign_10,b,5.094257239003953,3
2023-01-09,campaign_4,b,2.322251850772259,3
2023-01-09,campaign_5,b,4.5481958355908,3
2023-01-09,campaign_6,b,7.422823852968053,2
2023-01-09,campaign_7,b,2.7905427046771196,9
2023-01-09,campaign_8,b,5.318197196910814,3
2023-01-09,campaign_9,b,6.076320374631489,2
2023-01-16,campaign_1,a,7.140651808139157,6
2023-01-16,campaign_2,a,5.2830989399871555,5
2023-01-16,campaign_3,a,9.295355396675202,8
2023-01-16,campaign_10,b,2.0654513377970747,1
2023-01-16,campaign_4,b,2.0080398897807212,4
2023-01-16,campaign_5,b,3.8161680428156872,8
2023-01-16,campaign_6,b,3.655888399175258,10
2023-01-16,campaign_7,b,2.5207022303837374,5
2023-01-16,campaign_8,b,4.285730889648973,5
2023-01-16,campaign_9,b,9.680127309428773,9
2023-02-09,campaign_1,a,6.310574614539151,2
2023-02-09,campaign_2,a,8.927237913172611,8
2023-02-09,campaign_3,a,2.634689999528054,2
2023-02-09,campaign_10,b,8.319106937173373,6
2023-02-09,campaign_4,b,2.1325197427091647,10
2023-02-09,campaign_5,b,2.9031101384709306,1
2023-02-09,campaign_6,b,8.446602543030242,7
2023-02-09,campaign_7,b,7.746666103009577,3
2023-02-09,campaign_8,b,4.477844814257352,9
2023-02-09,campaign_9,b,1.6013106468563418,1
2023-01-03,campaign_1,a,7.315588947316077,1
2023-01-03,campaign_2,a,7.51440661638742,6
2023-01-03,campaign_3,a,7.875758929874613,7
2023-01-03,campaign_10,b,5.284942429454011,7
2023-01-03,campaign_4,b,2.408711627613887,10
2023-01-03,campaign_5,b,3.151052095206191,7
2023-01-03,campaign_6,b,6.79909340887914,6
2023-01-03,campaign_7,b,2.575927474743259,3
2023-01-03,campaign_8,b,8.751610448540546,3
2023-01-03,campaign_9,b,0.7209874564315737,1
2023-02-19,campaign_1,a,2.158839311157842,8
2023-02-19,campaign_2,a,0.7049106935476268,3
2023-02-19,campaign_3,a,6.725449114991726,10
2023-02-19,campaign_10,b,1.037163151104676,9
2023-02-19,campaign_4,b,5.62099306224192,4
2023-02-19,campaign_5,b,8.630384437518478,6
2023-02-19,campaign_6,b,5.262178180171803,7
2023-02-19,campaign_7,b,4.862822626086132,8
2023-02-19,campaign_8,b,9.940455406452404,4
2023-02-19,campaign_9,b,2.442911138763181,10
2023-02-05,campaign_1,a,1.1512375191366622,9
2023-02-05,campaign_2,a,0.26158434396148544,3
2023-02-05,campaign_3,a,0.7360755363674197,2
2023-02-05,campaign_10,b,9.336735363642749,10
2023-02-05,campaign_4,b,6.494549314561915,7
2023-02-05,campaign_5,b,9.408656936914406,6
2023-02-05,campaign_6,b,5.2917277657207915,9
2023-02-05,campaign_7,b,1.206658888926139,3
2023-02-05,campaign_8,b,0.835506237846272,4
2023-02-05,campaign_9,b,2.2299987028931563,6
2023-02-03,campaign_1,a,3.450948856189689,10
2023-02-03,campaign_2,a,2.2358878837887186,5
2023-02-03,campaign_3,a,8.686041687287437,9
2023-02-03,campaign_10,b,0.73648466114853,5
2023-02-03,campaign_4,b,4.020174293213258,5
2023-02-03,campaign_5,b,3.671615378487506,3
2023-02-03,campaign_6,b,1.2057069306558201,3
2023-02-03,campaign_7,b,8.137977946505941,3
2023-02-03,campaign_8,b,8.175740626714369,2
2023-02-03,campaign_9,b,8.825370505337293,2
2023-01-16,campaign_1,a,8.300287138247313,3
2023-01-16,campaign_2,a,3.8224585706176986,10
2023-01-16,campaign_3,a,6.073708254090396,9
2023-01-16,campaign_10,b,5.649110671388842,3
2023-01-16,campaign_4,b,1.1936986543100903,2
2023-01-16,campaign_5,b,7.476392935833407,4
2023-01-16,campaign_6,b,5.822847604406556,8
2023-01-16,campaign_7,b,8.480365334986729,8
2023-01-16,campaign_8,b,2.408840762216561,5
2023-01-16,campaign_9,b,2.945064224910784,6
2023-01-16,campaign_1,a,1.56120847100414,6
2023-01-16,campaign_2,a,2.0741443373076867,9
2023-01-16,campaign_3,a,0.5978224271104006,9
2023-01-16,campaign_10,b,1.5273258813729458,4
2023-01-16,campaign_4,b,5.412794270691041,4
2023-01-16,campaign_5,b,1.3990445381844019,4
2023-01-16,campaign_6,b,2.838822785509635,6
2023-01-16,campaign_7,b,9.97726758114965,8
2023-01-16,campaign_8,b,1.2243233486205278,1
2023-01-16,campaign_9,b,3.791875226896385,4
2023-01-16,campaign_1,a,1.0758092170258258,10
2023-01-16,campaign_2,a,3.201031009741987,9
2023-01-16,campaign_3,a,0.8642985980422699,3
2023-01-16,campaign_10,b,2.229134983560087,3
2023-01-16,campaign_4,b,7.349888103947502,9
2023-01-16,campaign_5,b,0.11052704090467037,10
2023-01-16,campaign_6,b,6.545363059424295,1
2023-01-16,campaign_7,b,4.7760720937176915,8
2023-01-16,campaign_8,b,9.159587459273748,6
2023-01-16,campaign_9,b,5.392546451804445,6
2023-01-31,campaign_1,a,0.20083728841460852,6
2023-01-31,campaign_2,a,6.907249925823572,8
2023-01-31,campaign_3,a,8.377341442337322,9
2023-01-31,campaign_10,b,0.32501187442866564,6
2023-01-31,campaign_4,b,0.5957425541117455,4
2023-01-31,campaign_5,b,3.9782905959270867,1
2023-01-31,campaign_6,b,5.810143225038253,3
2023-01-31,campaign_7,b,4.68092011047341,2
2023-01-31,campaign_8,b,1.9013860400985403,5
2023-01-31,campaign_9,b,9.994697639590258,10
2023-01-03,campaign_1,a,7.93030992805512,8
2023-01-03,campaign_2,a,4.06391923602505,3
2023-01-03,campaign_3,a,6.428117488434329,6
2023-01-03,campaign_10,b,1.8367375203799872,6
2023-01-03,campaign_4,b,5.287785437304795,3
2023-01-03,campaign_5,b,1.248935126471215,9
2023-01-03,campaign_6,b,9.467013399768652,7
2023-01-03,campaign_7,b,9.189945117179123,3
2023-01-03,campaign_8,b,6.7130558461632726,8
2023-01-03,campaign_9,b,0.9034752848891994,5
2023-02-04,campaign_1,a,9.076937173072936,7
2023-02-04,campaign_2,a,2.9130375332313623,7
2023-02-04,campaign_3,a,5.107730749696582,9
2023-02-04,campaign_10,b,5.184961828240723,9
2023-02-04,campaign_4,b,6.013842168320886,10
2023-02-04,campaign_5,b,7.031200069181307,7
2023-02-04,campaign_6,b,6.4711261737298,10
2023-02-04,campaign_7,b,1.0857506521559535,3
2023-02-04,campaign_8,b,6.603879714603573,2
2023-02-04,campaign_9,b,0.5544043119673622,4
2023-01-20,campaign_1,a,5.48366776813082,6
2023-01-20,campaign_2,a,9.222249145276562,10
2023-01-20,campaign_3,a,0.6675692734492643,9
2023-01-20,campaign_10,b,1.9685035023268294,1
2023-01-20,campaign_4,b,7.819755291839778,9
2023-01-20,campaign_5,b,2.7752854969165344,2
2023-01-20,campaign_6,b,3.6544919665954225,9
2023-01-20,campaign_7,b,2.143872219569592,6
2023-01-20,campaign_8,b,0.8461153188068563,6
2023-01-20,campaign_9,b,3.8525480974525466,4
2023-02-27,campaign_1,a,2.505108011382413,9
2023-02-27,campaign_2,a,2.374393970379021,7
2023-02-27,campaign_3,a,1.9497570260432047,3
2023-02-27,campaign_10,b,9.698185230675064,5
2023-02-27,campaign_4,b,5.9241177382650445,7
2023-02-27,campaign_5,b,5.479801477148683,10
2023-02-27,campaign_6,b,5.3545261101575745,5
2023-02-27,campaign_7,b,4.329655337356232,10
2023-02-27,campaign_8,b,4.960135439489297,1
2023-02-27,campaign_9,b,4.321215716621521,1
2023-01-30,campaign_1,a,3.4005243194845614,1
2023-01-30,campaign_2,a,9.172642514959332,7
2023-01-30,campaign_3,a,5.794537034147363,2
2023-01-30,campaign_10,b,6.951568361279628,7
2023-01-30,campaign_4,b,1.9265698214775255,9
2023-01-30,campaign_5,b,6.376576462551047,6
2023-01-30,campaign_6,b,9.77961377188224,7
2023-01-30,campaign_7,b,3.9006162859418056,10
2023-01-30,campaign_8,b,8.369983760224505,3
2023-01-30,campaign_9,b,0.19555894296506945,9
2023-01-19,campaign_1,a,5.222845813175231,5
2023-01-19,campaign_2,a,6.709435999185963,10
2023-01-19,campaign_3,a,1.0727586775230185,5
2023-01-19,campaign_10,b,7.6603968643846105,9
2023-01-19,campaign_4,b,6.400911583812258,5
2023-01-19,campaign_5,b,3.474917888921496,5
2023-01-19,campaign_6,b,0.40736452420192615,2
2023-01-19,campaign_7,b,6.036350349394955,5
2023-01-19,campaign_8,b,2.6544099706642297,8
2023-01-19,campaign_9,b,1.303664351539987,2
2023-02-08,campaign_1,a,7.538099649064875,10
2023-02-08,campaign_2,a,7.642196249878234,2
2023-02-08,campaign_3,a,6.257854853807508,1
2023-02-08,campaign_10,b,2.8988501691555872,10
2023-02-08,campaign_4,b,4.498083766343795,4
2023-02-08,campaign_5,b,1.0464753956029877,5
2023-02-08,campaign_6,b,4.606267671776569,5
2023-02-08,campaign_7,b,9.699316269137201,3
2023-02-08,campaign_8,b,9.531932281452967,3
2023-02-08,campaign_9,b,7.199689879814523,2
2023-01-11,campaign_1,a,6.907818851832581,3
2023-01-11,campaign_2,a,9.880731536350334,7
2023-01-11,campaign_3,a,9.958799696852694,4
2023-01-11,campaign_10,b,1.7244424824357705,7
2023-01-11,campaign_4,b,3.045136332887384,2
2023-01-11,campaign_5,b,9.230012524339129,4
2023-01-11,campaign_6,b,5.024927840244625,9
2023-01-11,campaign_7,b,9.809634329756953,2
2023-01-11,campaign_8,b,5.109600716015088,4
2023-01-11,campaign_9,b,0.8299981728366003,10
2023-01-19,campaign_1,a,0.3918992363205829,7
2023-01-19,campaign_2,a,7.650158002229568,4
2023-01-19,campaign_3,a,9.274149389093031,7
2023-01-19,campaign_10,b,5.673518131001098,5
2023-01-19,campaign_4,b,8.724247814946446,5
2023-01-19,campaign_5,b,3.335463065420504,1
2023-01-19,campaign_6,b,6.799321184262002,8
2023-01-19,campaign_7,b,2.337149017521969,7
2023-01-19,campaign_8,b,3.477622339894825,1
2023-01-19,campaign_9,b,5.84958189120732,4
2023-01-26,campaign_1,a,5.136531346137738,6
2023-01-26,campaign_2,a,1.8090915646819072,3
2023-01-26,campaign_3,a,0.7524889524811633,6
2023-01-26,campaign_10,b,2.260852636248656,2
2023-01-26,campaign_4,b,7.833850512667256,7
2023-01-26,campaign_5,b,9.471241508007452,7
2023-01-26,campaign_6,b,3.9590669024009744,3
2023-01-26,campaign_7,b,8.71481250145152,2
2023-01-26,campaign_8,b,2.036248446559645,5
2023-01-26,campaign_9,b,2.166692823867797,1
2023-01-18,campaign_1,a,7.314170163599353,3
2023-01-18,campaign_2,a,0.9376510326698666,8
2023-01-18,campaign_3,a,9.21615295317469,3
2023-01-18,campaign_10,b,4.711423043205664,4
2023-01-18,campaign_4,b,2.3506865771808885,7
2023-01-18,campaign_5,b,5.775993775025169,4
2023-01-18,campaign_6,b,5.016837395745641,7
2023-01-18,campaign_7,b,7.054815620948588,10
2023-01-18,campaign_8,b,5.980417590398492,7
2023-01-18,campaign_9,b,3.1154864040655394,3
2023-02-19,campaign_1,a,1.052028308397479,3
2023-02-19,campaign_2,a,7.111605760210748,6
2023-02-19,campaign_3,a,7.957133020289491,8
2023-02-19,campaign_10,b,1.6857090166022806,2
2023-02-19,campaign_4,b,5.452491343998806,3
2023-02-19,campaign_5,b,3.714280400773086,8
2023-02-19,campaign_6,b,4.70484016706224,6
2023-02-19,campaign_7,b,5.978777676841429,8
2023-02-19,campaign_8,b,4.2294204032444895,8
2023-02-19,campaign_9,b,1.2689308669788715,5
2023-02-07,campaign_1,a,8.796743151966348,3
2023-02-07,campaign_2,a,0.9790640917781428,5
2023-02-07,campaign_3,a,3.9136180045709033,7
2023-02-07,campaign_10,b,8.812611143380252,3
2023-02-07,campaign_4,b,6.160571244628162,5
2023-02-07,campaign_5,b,4.317553082126466,10
2023-02-07,campaign_6,b,4.392769398042539,1
2023-02-07,campaign_7,b,0.39471627919955943,7
2023-02-07,campaign_8,b,0.959357937475171,2
2023-02-07,campaign_9,b,6.282850534224197,7
2023-01-21,campaign_1,a,1.7853478890530496,6
2023-01-21,campaign_2,a,7.094746629472016,5
2023-01-21,campaign_3,a,3.6736793635199994,7
2023-01-21,campaign_10,b,6.326949167306319,4
2023-01-21,campaign_4,b,3.3689898515976724,7
2023-01-21,campaign_5,b,4.221178421328916,10
2023-01-21,campaign_6,b,0.8372222314314032,5
2023-01-21,campaign_7,b,8.91022133571579,7
2023-01-21,campaign_8,b,8.036864728402128,8
2023-01-21,campaign_9,b,5.588392206216613,7
2023-02-10,campaign_1,a,0.8665869659767694,6
2023-02-10,campaign_2,a,3.8683010218520115,7
2023-02-10,campaign_3,a,5.602296405647114,10
2023-02-10,campaign_10,b,0.36720994166116516,2
2023-02-10,campaign_4,b,1.5422758257295364,3
2023-02-10,campaign_5,b,2.7651795124770846,4
2023-02-10,campaign_6,b,4.223477827406161,6
2023-02-10,campaign_7,b,4.594831846185875,7
2023-02-10,campaign_8,b,9.572371947468117,1
2023-02-10,campaign_9,b,2.0314394634171182,5
2023-02-22,campaign_1,a,2.8785241604183875,8
2023-02-22,campaign_2,a,4.046123501575245,7
2023-02-22,campaign_3,a,5.032669681050594,7
2023-02-22,campaign_10,b,0.9865442129596392,4
2023-02-22,campaign_4,b,4.0369284138760415,3
2023-02-22,campaign_5,b,0.9542722011793049,6
2023-02-22,campaign_6,b,9.275300105613233,10
2023-02-22,campaign_7,b,1.485752250279809,8
2023-02-22,campaign_8,b,2.2609882047997645,6
2023-02-22,campaign_9,b,5.422274302632569,1
2023-02-16,campaign_1,a,0.11605200903051278,6
2023-02-16,campaign_2,a,4.142507194049168,10
2023-02-16,campaign_3,a,0.8800708217136067,2
2023-02-16,campaign_10,b,5.062688911717384,4
2023-02-16,campaign_4,b,3.372683780682292,8
2023-02-16,campaign_5,b,1.0723801030126001,1
2023-02-16,campaign_6,b,4.204804567504261,5
2023-02-16,campaign_7,b,3.2448537036977685,7
2023-02-16,campaign_8,b,0.29276350394503714,1
2023-02-16,campaign_9,b,3.896806672872703,9
2023-01-24,campaign_1,a,4.36537486046944,2
2023-01-24,campaign_2,a,8.714357255199447,1
2023-01-24,campaign_3,a,7.592636196364767,9
2023-01-24,campaign_10,b,7.897678644578956,6
2023-01-24,campaign_4,b,6.15589412350017,7
2023-01-24,campaign_5,b,1.9432268134601038,3
2023-01-24,campaign_6,b,7.8594808807190155,4
2023-01-24,campaign_7,b,8.808617608591103,1
2023-01-24,campaign_8,b,2.3758631823797662,4
2023-01-24,campaign_9,b,8.380484218583282,7
2023-01-19,campaign_1,a,9.592563828986565,2
2023-01-19,campaign_2,a,4.0447397803810885,4
2023-01-19,campaign_3,a,0.487218487313408,4
2023-01-19,campaign_10,b,0.9987500141368374,5
2023-01-19,campaign_4,b,9.642250218679981,1
2023-01-19,campaign_5,b,4.100808486724116,6
2023-01-19,campaign_6,b,2.913899605624686,6
2023-01-19,campaign_7,b,8.866600112479004,9
2023-01-19,campaign_8,b,9.009293324043798,9
2023-01-19,campaign_9,b,3.708126273346217,6
2023-01-16,campaign_1,a,1.12582064416538,7
2023-01-16,campaign_2,a,5.057868401611369,6
2023-01-16,campaign_3,a,8.170431112135196,2
2023-01-16,campaign_10,b,9.21282980631842,7
2023-01-16,campaign_4,b,9.602148513368526,2
2023-01-16,campaign_5,b,1.8902884910821602,3
2023-01-16,campaign_6,b,1.6487433833820835,2
2023-01-16,campaign_7,b,4.591296843910573,3
2023-01-16,campaign_8,b,7.50370768443582,6
2023-01-16,campaign_9,b,2.4076095844566114,10
2023-02-21,campaign_1,a,2.1382722984216804,6
2023-02-21,campaign_2,a,4.236660099465039,9
2023-02-21,campaign_3,a,1.8728048378639985,1
2023-02-21,campaign_10,b,8.821890199475009,6
2023-02-21,campaign_4,b,1.87474909479206,1
2023-02-21,campaign_5,b,3.3664932821739693,4
2023-02-21,campaign_6,b,1.9620661120143836,1
2023-02-21,campaign_7,b,1.3094505453913396,9
2023-02-21,campaign_8,b,7.999841262193444,2
2023-02-21,campaign_9,b,8.789341691222111,2
2023-02-02,campaign_1,a,5.990909319549883,6
2023-02-02,campaign_2,a,3.1035615857784165,2
2023-02-02,campaign_3,a,6.059989513366546,1
2023-02-02,campaign_10,b,9.214256023641134,2
2023-02-02,campaign_4,b,3.633336890917753,10
2023-02-02,campaign_5,b,7.142459294692766,8
2023-02-02,campaign_6,b,6.6531660683492895,8
2023-02-02,campaign_7,b,2.5654840791578564,7
2023-02-02,campaign_8,b,5.882120963956183,6
2023-02-02,campaign_9,b,4.571020340744297,1
2023-02-07,campaign_1,a,4.298131579100907,6
2023-02-07,campaign_2,a,0.4509640980689451,7
2023-02-07,campaign_3,a,4.698640369491398,1
2023-02-07,campaign_10,b,0.26038217082219484,5
2023-02-07,campaign_4,b,3.1520873544762438,10
2023-02-07,campaign_5,b,4.821591990033663,9
2023-02-07,campaign_6,b,0.9642517258850807,3
2023-02-07,campaign_7,b,1.5090195528032295,7
2023-02-07,campaign_8,b,3.8202767747681685,9
2023-02-07,campaign_9,b,5.400077852746302,5
2023-01-31,campaign_1,a,2.664228138550203,6
2023-01-31,campaign_2,a,0.40989307999273483,5
2023-01-31,campaign_3,a,0.17017357331927596,6
2023-01-31,campaign_10,b,2.5448972043718534,5
2023-01-31,campaign_4,b,2.8274644420136688,5
2023-01-31,campaign_5,b,7.775734098038894,6
2023-01-31,campaign_6,b,9.287893640913603,2
2023-01-31,campaign_7,b,7.434925694495541,6
2023-01-31,campaign_8,b,6.146345487800524,5
2023-01-31,campaign_9,b,5.896786066375877,3
2023-02-10,campaign_1,a,6.031061139481094,5
2023-02-10,campaign_2,a,4.510244255181872,9
2023-02-10,campaign_3,a,1.380634273942779,1
2023-02-10,campaign_10,b,9.5548754736831,1
2023-02-10,campaign_4,b,0.2298877627228286,2
2023-02-10,campaign_5,b,0.9252741723139091,1
2023-02-10,campaign_6,b,4.554197443701775,2
2023-02-10,campaign_7,b,2.8135041301069803,8
2023-02-10,campaign_8,b,4.21574940036228,5
2023-02-10,campaign_9,b,6.11938338273203,10
2023-02-20,campaign_1,a,1.949872090302485,2
2023-02-20,campaign_2,a,5.185689775895089,8
2023-02-20,campaign_3,a,5.602468123592323,9
2023-02-20,campaign_10,b,6.352689842287409,2
2023-02-20,campaign_4,b,9.446243873878526,4
2023-02-20,campaign_5,b,4.479769914139194,6
2023-02-20,campaign_6,b,8.192935206609421,2
2023-02-20,campaign_7,b,7.149892894820282,3
2023-02-20,campaign_8,b,5.629301863115145,10
2023-02-20,campaign_9,b,8.394594952661672,10
2023-01-10,campaign_1,a,3.3514204179699374,4
2023-01-10,campaign_2,a,9.060409151487875,1
2023-01-10,campaign_3,a,6.195427546775512,9
2023-01-10,campaign_10,b,7.512860621005941,4
